가게이름,카테고리,전체평점,평점건수,리뷰수,리뷰작성자,리뷰작성일,작성자리뷰작성수,작성자평균평점,리뷰평점,리뷰내용,X3_Sentiment,X1_Organic_Count,X2_Ad_Count,X1_Organic_Ratio,X2_Ad_Ratio,X1_Organic_Flag,X2_Ad_Flag,X4_Specificity,X5_rating_mean,X6_review_num,X7_content_sim,X8_Is_Viral,label,is_StrongLabeled,validated_label,ad_prob,ad_pred,store_bigrams,store_unigrams,cluster_id,group_bigrams,group_unigrams
타슈켄트,간식,5.0,3,21,Sadriddin,2024-06-18,2.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,2.0,0.0,0,-1.0,False,,0.1184578476295221,0,"[""인하대 고기"", ""고기 맛있"", ""맛있 고기""]","[""맛있"", ""인하대"", ""사장"", ""친절"", ""고기"", ""육개장"", ""샌드위치"", ""직원"", ""혼자"", ""친구"", ""바삭"", ""동네""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
이대조감자탕 주안점,감자탕,2.5,2,0,비비비,2024-03-19,37.0,4.6,4.0,매장 넓음감자탕 해장국 말고도 다른 메뉴와 정식류도 있음인하대... 더보기,0.6975014209747314,1,1,0.1111111111111111,0.1111111111111111,1,1,41,4.6,37.0,0.0114942528735632,0,-1.0,False,,0.0844002756527076,0,"[""삼겹살 맛있"", ""반찬 맛있"", ""맛있 고기""]","[""맛있"", ""감자전"", ""삼겹살"", ""친절"", ""고기"", ""해장국"", ""반찬"", ""아이들"", ""가격"", ""점심"", ""국물"", ""동네""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
이대조감자탕 주안점,감자탕,2.5,2,0,.,2018-05-15,4.0,2.0,1.0,별 1도 아까움!! 완전 최악중에 최악!! 지나가던 그지새끼도 저 음식들은 안먹을것 같음.묵은지닭도리탕 시켰는데 그냥 한마디로 김치찌개임.... 더보기,0.119899034500122,0,1,0.0,0.0588235294117647,0,1,84,3.4,55.0,0.0202690769996144,0,0.0,False,,0.083265918530068,0,"[""삼겹살 맛있"", ""반찬 맛있"", ""맛있 고기""]","[""맛있"", ""감자전"", ""삼겹살"", ""친절"", ""고기"", ""해장국"", ""반찬"", ""아이들"", ""가격"", ""점심"", ""국물"", ""동네""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
도시톡,술집,5.0,1,0,??,2025-01-27,3.0,3.7,5.0,사장님 친절하시고 좋아용 ,0.5061516761779785,1,0,0.3333333333333333,0.0,1,0,14,4.9,19.0,0.0036956260768984,0,-1.0,False,,0.1164788852234814,0,"[""맛있 피자"", ""피자 맛있""]","[""사장"", ""맛있"", ""친절"", ""분위기"", ""가격"", ""친구"", ""저렴"", ""인하대"", ""피자"", ""노래"", ""여자친구"", ""깔끔""]",0,"[""쌀국수 맛있"", ""전골 맛있"", ""맛있 쌀국수""]","[""맛있"", ""분위기"", ""인하대"", ""친절"", ""사장"", ""쌀국수"", ""친구"", ""양도"", ""전골"", ""직원"", ""가격"", ""국물""]"
춘리마라탕,중국요리,4.0,6,0,뇸,2025-09-02,1.0,1.0,1.0,"배달은 절대 하지마시길요;;; 두번이나 추가 한 음식은 매우 조금 오거나 아예 누락시킴여,, 여기 별점 왜 높은지 모르겠음;;  ",0.1706325411796569,0,1,0.0,0.0588235294117647,0,1,72,1.0,1.0,0.0,0,0.0,True,0.0,0.0840227160293605,0,"[""국물 맛있"", ""맛있 고기""]","[""맛있"", ""친절"", ""인하대"", ""사장"", ""신선"", ""고기"", ""테이블"", ""맛나"", ""학생"", ""설명"", ""국물"", ""점심시간""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
춘리마라탕,중국요리,4.0,6,0,uni,2025-03-28,47.0,4.3,5.0,대학가 근처라서 그런가 다른 지점보다 양 많아요 맛은 물론 있음! 꿔바로우 꼭 시키삼 ,0.7019054889678955,0,1,0.0,0.0769230769230769,0,1,48,4.3,47.0,0.0,0,0.0,True,,0.084566895353702,0,"[""국물 맛있"", ""맛있 고기""]","[""맛있"", ""친절"", ""인하대"", ""사장"", ""신선"", ""고기"", ""테이블"", ""맛나"", ""학생"", ""설명"", ""국물"", ""점심시간""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
춘리마라탕,중국요리,4.0,6,0,one,2024-08-15,1.0,5.0,5.0,"지금까지 먹어봤던 마라탕중 ??가성비, 맛 짱짱짱!!! 배달 시켜두 이맛인데..매장 직접 가서 먹음 정말 완전 존맛탱... 더보기",0.5139909982681274,1,0,0.0625,0.0,1,0,72,5.0,1.0,0.0,0,-1.0,False,,0.0934531609071851,0,"[""국물 맛있"", ""맛있 고기""]","[""맛있"", ""친절"", ""인하대"", ""사장"", ""신선"", ""고기"", ""테이블"", ""맛나"", ""학생"", ""설명"", ""국물"", ""점심시간""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
춘리마라탕,중국요리,4.0,6,0,ㅇㅅㅇ,2023-09-05,116.0,3.3,3.0,"맛이 좀 변한느낌,. 국물 맛이 연해졌어요 딴데가야징.. ",0.6660858392715454,0,1,0.0,0.1428571428571428,0,1,32,3.3,116.0,0.0,0,0.0,False,,0.087511623936263,0,"[""국물 맛있"", ""맛있 고기""]","[""맛있"", ""친절"", ""인하대"", ""사장"", ""신선"", ""고기"", ""테이블"", ""맛나"", ""학생"", ""설명"", ""국물"", ""점심시간""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
춘리마라탕,중국요리,4.0,6,0,ㅎㅍ,2023-03-04,12.0,4.4,5.0,모르면 외우는게 좋다… 마라샹궈는 인후 춘리…서울 맛집도 다 가보고 부평도 가보고.. 10곳 넘게 도전했는데 전 아직까지 여기가 베스트.. ,0.5168429613113403,0,0,0.0,0.0,0,0,78,4.4,12.0,0.0,0,0.0,True,0.0,0.0850695124958261,0,"[""국물 맛있"", ""맛있 고기""]","[""맛있"", ""친절"", ""인하대"", ""사장"", ""신선"", ""고기"", ""테이블"", ""맛나"", ""학생"", ""설명"", ""국물"", ""점심시간""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
춘리마라탕,중국요리,4.0,6,0,cong,2021-09-07,25.0,5.0,5.0,"마라탕2단계, 꿔바로우.맛있다. 둘다 맛있다.다음엔 ... 더보기",0.5414206981658936,0,0,0.0,0.0,0,0,36,5.0,25.0,0.0,0,-1.0,False,,0.0897378404509152,0,"[""국물 맛있"", ""맛있 고기""]","[""맛있"", ""친절"", ""인하대"", ""사장"", ""신선"", ""고기"", ""테이블"", ""맛나"", ""학생"", ""설명"", ""국물"", ""점심시간""]",3,"[""라멘 맛있"", ""국물 맛있"", ""인하대 라멘""]","[""맛있"", ""친절"", ""라멘"", ""인하대"", ""사장"", ""국물"", ""깔끔"", ""고기"", ""신선"", ""양도"", ""직원"", ""가격""]"
신흥갈비,갈비,4.5,11,21,lsadia,2025-07-17,19.0,3.0,3.0,맛있어서 자주 가긴 하는데… 접객면에서 예민하다는 느낌이 많이 들어요. 조금 더 친절했으면 합니다. 아무리 맛있어도 접객할 때 날카로운게 느껴지면 다시 가는걸 고민하게 되네요. ,0.7241351008415222,1,1,0.0434782608695652,0.0434782608695652,1,1,99,3.0,19.0,0.0,0,0.0,True,0.0,0.084887913878323,0,"[""갈비 맛있"", ""고기 맛있"", ""인하대 고기""]","[""맛있"", ""갈비"", ""고기"", ""인하대"", ""사장"", ""친절"", ""밑반찬"", ""시끄럽"", ""반찬"", ""담백"", ""갈비탕"", ""맛없""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
신흥갈비,갈비,4.5,11,21,さようなら,2025-06-07,70.0,4.8,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.8,70.0,0.0,0,-1.0,False,,0.0844434887826693,0,"[""갈비 맛있"", ""고기 맛있"", ""인하대 고기""]","[""맛있"", ""갈비"", ""고기"", ""인하대"", ""사장"", ""친절"", ""밑반찬"", ""시끄럽"", ""반찬"", ""담백"", ""갈비탕"", ""맛없""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
신흥갈비,갈비,4.5,11,21,진짜임,2024-09-01,20.0,3.4,4.0,맛있다 ,0.5,0,0,0.0,0.0,0,0,4,3.4,20.0,0.2666666666666666,0,-1.0,False,,0.0825439841273326,0,"[""갈비 맛있"", ""고기 맛있"", ""인하대 고기""]","[""맛있"", ""갈비"", ""고기"", ""인하대"", ""사장"", ""친절"", ""밑반찬"", ""시끄럽"", ""반찬"", ""담백"", ""갈비탕"", ""맛없""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
신흥갈비,갈비,4.5,11,21,닥터장,2024-06-06,292.0,2.5,4.0,후문 고깃집 중에서는 탑3 ,0.5463370680809021,0,0,0.0,0.0,0,0,15,2.5,292.0,0.0284263335509872,0,-1.0,False,,0.0825809436221682,0,"[""갈비 맛있"", ""고기 맛있"", ""인하대 고기""]","[""맛있"", ""갈비"", ""고기"", ""인하대"", ""사장"", ""친절"", ""밑반찬"", ""시끄럽"", ""반찬"", ""담백"", ""갈비탕"", ""맛없""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
신흥갈비,갈비,4.5,11,21,????????????,2023-05-07,42.0,5.0,5.0,맛집! 30년 전통 양념! 단체 하려면 예약필수.늦게오면 웨이팅 있음 ,0.508208155632019,1,0,0.1111111111111111,0.0,1,0,39,5.0,42.0,0.0,0,-1.0,False,,0.0899103535363292,0,"[""갈비 맛있"", ""고기 맛있"", ""인하대 고기""]","[""맛있"", ""갈비"", ""고기"", ""인하대"", ""사장"", ""친절"", ""밑반찬"", ""시끄럽"", ""반찬"", ""담백"", ""갈비탕"", ""맛없""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
신흥갈비,갈비,4.5,11,21,외식손선생,2022-11-10,6.0,5.0,5.0,양념갈비 원 탑 ,0.5,1,0,0.3333333333333333,0.0,1,0,9,5.0,6.0,0.0,0,-1.0,False,,0.2627320953603899,1,"[""갈비 맛있"", ""고기 맛있"", ""인하대 고기""]","[""맛있"", ""갈비"", ""고기"", ""인하대"", ""사장"", ""친절"", ""밑반찬"", ""시끄럽"", ""반찬"", ""담백"", ""갈비탕"", ""맛없""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
신흥갈비,갈비,4.5,11,21,남쓰,2022-01-24,16.0,4.1,5.0,인하대 물가치고는 가격이있지만 맛은 진짜 맛있었어요....!! (생갈비만 먹어봄) ,0.5576401948928833,0,0,0.0,0.0,0,0,46,4.1,16.0,0.0,0,-1.0,False,,0.0852129136956062,0,"[""갈비 맛있"", ""고기 맛있"", ""인하대 고기""]","[""맛있"", ""갈비"", ""고기"", ""인하대"", ""사장"", ""친절"", ""밑반찬"", ""시끄럽"", ""반찬"", ""담백"", ""갈비탕"", ""맛없""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
신흥갈비,갈비,4.5,11,21,호기심고양이,2021-07-31,24.0,4.4,5.0,항상 맛있게 먹고 있습니다. 돼지 생갈비가 정말 맛있는데 파는 곳이 드물거든요... 가격도 맛도 반찬도 식사도 전부 맛있습니다! ,0.5050700902938843,1,0,0.0588235294117647,0.0,1,0,72,4.4,24.0,0.03125,0,-1.0,False,,0.0830114830683627,0,"[""갈비 맛있"", ""고기 맛있"", ""인하대 고기""]","[""맛있"", ""갈비"", ""고기"", ""인하대"", ""사장"", ""친절"", ""밑반찬"", ""시끄럽"", ""반찬"", ""담백"", ""갈비탕"", ""맛없""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
신흥갈비,갈비,4.5,11,21,ㅋㅎㅎ,2020-04-01,381.0,4.3,4.0,예전엔 감동적이었는데 점점 육즙이 덜 하고 고기질이 평범해진 느낌 ,0.6719812750816345,0,1,0.0,0.1111111111111111,0,1,37,4.3,381.0,0.0681318681318681,0,0.0,True,0.0,0.086533662686095,0,"[""갈비 맛있"", ""고기 맛있"", ""인하대 고기""]","[""맛있"", ""갈비"", ""고기"", ""인하대"", ""사장"", ""친절"", ""밑반찬"", ""시끄럽"", ""반찬"", ""담백"", ""갈비탕"", ""맛없""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
신흥갈비,갈비,4.5,11,21,.,2019-10-24,17.0,4.8,5.0,아우 갈비가 맛이 괜찮네요~~ ,0.519745945930481,0,0,0.0,0.0,0,0,17,3.4,55.0,0.0202690769996144,0,-1.0,False,,0.0826244225588459,0,"[""갈비 맛있"", ""고기 맛있"", ""인하대 고기""]","[""맛있"", ""갈비"", ""고기"", ""인하대"", ""사장"", ""친절"", ""밑반찬"", ""시끄럽"", ""반찬"", ""담백"", ""갈비탕"", ""맛없""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
신흥갈비,갈비,4.5,11,21,일반인,2019-06-07,15.0,3.4,5.0,맛있아요 ,0.5,0,0,0.0,0.0,0,0,5,3.4,15.0,0.0,0,-1.0,False,,0.0836436123108332,0,"[""갈비 맛있"", ""고기 맛있"", ""인하대 고기""]","[""맛있"", ""갈비"", ""고기"", ""인하대"", ""사장"", ""친절"", ""밑반찬"", ""시끄럽"", ""반찬"", ""담백"", ""갈비탕"", ""맛없""]",10,"[""고기 맛있"", ""육회 맛있"", ""맛있 고기""]","[""맛있"", ""고기"", ""냉면"", ""친절"", ""육회"", ""갈비"", ""가격"", ""사장"", ""양도"", ""직원"", ""저렴"", ""인하대""]"
인하 주먹고기,"육류,고기",4.7,16,30,맛있으면오점,2025-10-09,53.0,4.6,5.0,"고기맛이 너무 좋습니다. 주막고기, 갈매기살 다 맛있는데 차돌박이가 찐입니다. 밑반찬, 비빔국수, 계란찜 전부 괜찮았고, 사장님들도 친절하셔서 좋았습니다. ",0.5045439004898071,1,0,0.0588235294117647,0.0,1,0,87,4.6,53.0,0.0,0,-1.0,False,,0.0839220658060839,0,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""고기"", ""맛있"", ""친절"", ""직원"", ""사장"", ""비빔국수"", ""인하대"", ""인하대역"", ""반찬"", ""친구"", ""서비스"", ""밑반찬""]",8,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""맛있"", ""고기"", ""친절"", ""사장"", ""인하대"", ""가격"", ""삼겹살"", ""직원"", ""불고기"", ""반찬"", ""계란찜"", ""된장찌개""]"
인하 주먹고기,"육류,고기",4.7,16,30,예지,2025-06-02,1.0,5.0,5.0,사장님 정말 친절하세요!! 음식도 너무 맛있고 직원분들도 다들 너무 친절하셔서 기분 좋게 저녁 먹었습니다?? ,0.5173726677894592,3,1,0.2142857142857142,0.0714285714285714,1,1,61,5.0,1.0,0.0,0,-1.0,False,,0.094193145859045,0,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""고기"", ""맛있"", ""친절"", ""직원"", ""사장"", ""비빔국수"", ""인하대"", ""인하대역"", ""반찬"", ""친구"", ""서비스"", ""밑반찬""]",8,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""맛있"", ""고기"", ""친절"", ""사장"", ""인하대"", ""가격"", ""삼겹살"", ""직원"", ""불고기"", ""반찬"", ""계란찜"", ""된장찌개""]"
인하 주먹고기,"육류,고기",4.7,16,30,甫翼(심문한)우섭,2025-04-24,1.0,5.0,5.0,사장님께서 친절하구 유머있게 잘해주셔요~굿 ,0.5041828155517578,1,0,0.25,0.0,1,0,24,5.0,1.0,0.0,0,-1.0,False,,0.5834210214136447,1,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""고기"", ""맛있"", ""친절"", ""직원"", ""사장"", ""비빔국수"", ""인하대"", ""인하대역"", ""반찬"", ""친구"", ""서비스"", ""밑반찬""]",8,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""맛있"", ""고기"", ""친절"", ""사장"", ""인하대"", ""가격"", ""삼겹살"", ""직원"", ""불고기"", ""반찬"", ""계란찜"", ""된장찌개""]"
인하 주먹고기,"육류,고기",4.7,16,30,savif,2025-04-04,11.0,4.7,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.7,11.0,0.0,0,-1.0,False,,0.10070659124773,0,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""고기"", ""맛있"", ""친절"", ""직원"", ""사장"", ""비빔국수"", ""인하대"", ""인하대역"", ""반찬"", ""친구"", ""서비스"", ""밑반찬""]",8,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""맛있"", ""고기"", ""친절"", ""사장"", ""인하대"", ""가격"", ""삼겹살"", ""직원"", ""불고기"", ""반찬"", ""계란찜"", ""된장찌개""]"
인하 주먹고기,"육류,고기",4.7,16,30,정원이,2025-02-15,1.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,1.0,0.0,1,-1.0,False,,0.129395679376649,0,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""고기"", ""맛있"", ""친절"", ""직원"", ""사장"", ""비빔국수"", ""인하대"", ""인하대역"", ""반찬"", ""친구"", ""서비스"", ""밑반찬""]",8,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""맛있"", ""고기"", ""친절"", ""사장"", ""인하대"", ""가격"", ""삼겹살"", ""직원"", ""불고기"", ""반찬"", ""계란찜"", ""된장찌개""]"
인하 주먹고기,"육류,고기",4.7,16,30,덕이,2025-02-15,2.0,3.0,5.0,"분위기도 좋고, 맛도 좋아 자주 옵니다. 가족이나 친구들끼리 저녁 먹고 한잔하기 딱 좋습니다. ",0.5029475688934326,0,0,0.0,0.0,0,0,53,3.0,2.0,0.0,1,-1.0,False,,0.0880927678502335,0,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""고기"", ""맛있"", ""친절"", ""직원"", ""사장"", ""비빔국수"", ""인하대"", ""인하대역"", ""반찬"", ""친구"", ""서비스"", ""밑반찬""]",8,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""맛있"", ""고기"", ""친절"", ""사장"", ""인하대"", ""가격"", ""삼겹살"", ""직원"", ""불고기"", ""반찬"", ""계란찜"", ""된장찌개""]"
인하 주먹고기,"육류,고기",4.7,16,30,진수,2025-02-13,84.0,3.8,3.0,냉동이에요맛이 없진 않아요 근데 밑반찬이 좀 부실햐용.. ,0.8363166451454163,1,0,0.1428571428571428,0.0,1,0,32,3.8,84.0,0.0,0,0.0,False,,0.084775814748722,0,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""고기"", ""맛있"", ""친절"", ""직원"", ""사장"", ""비빔국수"", ""인하대"", ""인하대역"", ""반찬"", ""친구"", ""서비스"", ""밑반찬""]",8,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""맛있"", ""고기"", ""친절"", ""사장"", ""인하대"", ""가격"", ""삼겹살"", ""직원"", ""불고기"", ""반찬"", ""계란찜"", ""된장찌개""]"
인하 주먹고기,"육류,고기",4.7,16,30,대호떡방,2024-12-14,4.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,4.0,0.0,0,-1.0,False,,0.1150814561221731,0,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""고기"", ""맛있"", ""친절"", ""직원"", ""사장"", ""비빔국수"", ""인하대"", ""인하대역"", ""반찬"", ""친구"", ""서비스"", ""밑반찬""]",8,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""맛있"", ""고기"", ""친절"", ""사장"", ""인하대"", ""가격"", ""삼겹살"", ""직원"", ""불고기"", ""반찬"", ""계란찜"", ""된장찌개""]"
인하 주먹고기,"육류,고기",4.7,16,30,삐삐까,2024-07-30,14.0,4.6,5.0,고기 먹을일있으면 항상 가는곳인데 고기가 맛있고같이 곁들여 나오는 반찬들도 맛있어요ㅎ ,0.5120376944541931,1,0,0.1,0.0,1,0,48,4.6,14.0,0.0,0,0.0,True,0.0,0.0863452584293644,0,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""고기"", ""맛있"", ""친절"", ""직원"", ""사장"", ""비빔국수"", ""인하대"", ""인하대역"", ""반찬"", ""친구"", ""서비스"", ""밑반찬""]",8,"[""고기 맛있"", ""맛있 고기"", ""인하대 고기""]","[""맛있"", ""고기"", ""친절"", ""사장"", ""인하대"", ""가격"", ""삼겹살"", ""직원"", ""불고기"", ""반찬"", ""계란찜"", ""된장찌개""]"
