¿¬¿ù,Á¾¸ñ¸í,Á¾¸ñÄÚµå,½ÃÀå¾ÆÀÌµð,Á¾°¡,ÃÖ°í°¡(Á¾°¡),ÃÖÀú°¡(Á¾°¡),Ç¥ÁØÆíÂ÷,Ã·µµ,°ø¿Öµµ,º£Å¸,Amihud,Amivest,Zeros,°Å·¡·®_ÇÕ°è,°Å·¡·®_ÀÏÆò±Õ,°Å·¡´ë±Ý_ÇÕ°è,°Å·¡´ë±Ý_ÀÏÆò±Õ
"2021/07","¼¿Æ®¸®¿Â","068270","STK","253500","273000","253500","1.634798","0.785316",,"1.149862","0.000009008","716071.4966","4.545455","9871333","448697","2630087731000","119549442318"
"2021/08","¼¿Æ®¸®¿Â","068270","STK","293000","294500","263500","2.337279","0.996959",,"0.860896","0.000008878","744094.4247","4.761905","14594303","694967","4085109177500","194529008452"
"2021/09","¼¿Æ®¸®¿Â","068270","STK","259500","290500","259500","2.001833","0.587496",,"0.543827","0.00001206","422850.0332","0","9851529","518502","2702833144000","142254376000"
"2021/10","¼¿Æ®¸®¿Â","068270","STK","200500","248000","200500","3.8384","2.623325",,"2.448895","0.000015685","493408.9209","0","14647219","770906","3229413112000","169969111158"
"2021/11","¼¿Æ®¸®¿Â","068270","STK","207000","233000","197000","3.462005","1.089927",,"1.209684","0.000012151","827237.4762","0","22231770","1010535","4848353557500","220379707159"
"2021/12","¼¿Æ®¸®¿Â","068270","STK","198000","216000","198000","2.125338","2.909731",,"1.103457","0.000009416","703426.4448","4.545455","15104326","686560","3116831979500","141674180886"
"2022/01","¼¿Æ®¸®¿Â","068270","STK","151000","198500","147500","4.054643","1.667773",,"1.490298","0.000016013","741034.2274","0","20295654","1014783","3504989228196","175249461410"
"2022/02","¼¿Æ®¸®¿Â","068270","STK","159500","163000","151000","2.536124","0.628553",,"1.461944","0.000025296","257506.9868","11.111111","8603480","477971","1359713381500","75539632306"
"2022/03","¼¿Æ®¸®¿Â","068270","STK","171500","186500","159000","2.946302","2.27153",,"0.712893","0.000016298","492529.6463","4.761905","16427064","782241","2829583364500","134742064976"
"2022/04","¼¿Æ®¸®¿Â","068270","STK","176000","176000","155500","2.421243","4.761834",,"1.379893","0.000026628","287697.2805","9.52381","7548085","359433","1249177745840","59484654564"
"2022/05","¼¿Æ®¸®¿Â","068270","STK","160500","173000","141000","2.569852","0.965208",,"0.707403","0.000025621","297925.4183","9.52381","9935962","473141","1511896132000","71995053905"
"2022/06","¼¿Æ®¸®¿Â","068270","STK","178500","178500","150000","2.397415","1.123871",,"0.799842","0.000024681","360076.4261","0","10070030","503502","1651458753498","82572937675"
"2022/07","¼¿Æ®¸®¿Â","068270","STK","190000","190000","179000","1.4403","-0.207285",,"-0.288882","0.000016468","558725.2501","4.761905","8401475","400070","1553919241024","73996154334"
"2022/08","¼¿Æ®¸®¿Â","068270","STK","189500","212500","185500","2.332149","-0.238994",,"1.187685","0.000020656","318733.4364","9.090909","9452159","429644","1892407937552","86018542616"
"2022/09","¼¿Æ®¸®¿Â","068270","STK","175500","186500","164500","1.964785","-0.773848",,"0.737584","0.00002369","315163.0983","5","7961120","398056","1393226997500","69661349875"
"2022/10","¼¿Æ®¸®¿Â","068270","STK","192000","192000","164500","2.366545","-0.537883",,"0.825022","0.000028364","335479.276","5.263158","7114871","374467","1250315957500","65806103026"
"2022/11","¼¿Æ®¸®¿Â","068270","STK","176000","192000","173000","1.833284","0.343292",,"0.587159","0.000021971","367500.5525","9.090909","7533555","342434","1378513446364","62659702107"
